variable_name,data_type,n_unique,n_missing,pct_missing,min,max,range,mean,median,std,precision,mode
zillow_metro,discrete_categorical,1.0,0,0.0,"Boston, MA","Boston, MA",,,,,,"Boston, MA"
annual_cash_flow,continuous,2941.0,900,20.64,-55087.278047780186,2392413.72195222,2447501.0,-21811.444184734817,-36455.278047780186,63236.889855374546,14.0,-55087.278047780186
cash_on_cash_roi,continuous,2941.0,900,20.64,-38.18507447134847,1658.3592324126957,1696.5443068840443,-15.11912822774371,-25.269854610002756,43.83417431461276,18.0,-38.18507447134847
cap_rate,continuous,2941.0,900,20.64,0.0,339.30886137680886,339.30886137680886,4.613189248720953,2.5830439722691443,8.766834862922554,17.0,0.0
price_to_rent_ratio,continuous,2940.0,1049,24.05,3.536600827726033,201298.466568844,201294.92996801628,2167.8313503451895,432.7701522469765,10073.394778635324,14.0,1285.77451908204
revenue_yield,continuous,2941.0,900,20.64,0.0,339.30886137680886,339.30886137680886,4.613189248720953,2.5830439722691443,8.766834862922554,17.0,0.0
annual_cash_flow_booked,continuous,1669.0,900,20.64,-55087.278047780186,439912.72195221984,495000.0,-32054.1090214872,-44647.278047780186,34910.6989143842,13.0,-55087.278047780186
cash_on_cash_roi_booked,continuous,1669.0,900,20.64,-38.18507447134847,304.9361058295388,343.12118030088726,-22.219078224133348,-30.948336850457036,24.199192356833148,16.0,-38.18507447134847
cap_rate_booked,continuous,1669.0,900,20.64,0.0,68.62423606017747,68.62423606017747,3.1931992494430252,1.4473475241782883,4.839838471366631,17.0,0.0
revenue_yield_booked,continuous,1669.0,900,20.64,0.0,68.62423606017747,68.62423606017747,3.1931992494430252,1.4473475241782883,4.839838471366631,17.0,0.0
